MeanVal,OracleVal,PercOracle,N,Design,Scenario
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.15,0.3,0.5,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.11399999999999999,0.3,0.38,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.11399999999999999,0.3,0.38,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.11399999999999999,0.3,0.38,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.186,0.3,0.62,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.186,0.3,0.62,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.15,0.3,0.5,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0,0.3,0,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0,0.3,0,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.15,0.3,0.5,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.11399999999999999,0.3,0.38,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.243,0.3,0.81,1000,2,2
0.186,0.3,0.62,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.056999999999999995,0.3,0.19,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.243,0.3,0.81,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.11399999999999999,0.3,0.38,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.15,0.3,0.5,1000,2,2
0,0.3,0,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.207,0.3,0.69,1000,2,2
0.3,0.3,1,1000,2,2
0.207,0.3,0.69,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1000,2,2
0.243,0.3,0.81,1000,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.186,0.3,0.62,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.15,0.3,0.5,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.15,0.3,0.5,1200,2,2
0.243,0.3,0.81,1200,2,2
0.243,0.3,0.81,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.15,0.3,0.5,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.186,0.3,0.62,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.3,0.3,1,1200,2,2
0.15,0.3,0.5,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.207,0.3,0.69,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.15,0.3,0.5,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.243,0.3,0.81,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
0.11399999999999999,0.3,0.38,1200,2,2
0.3,0.3,1,1200,2,2
0.3,0.3,1,1200,2,2
